SpammerType,method,percent,acc_mean,acc_std,wacc_mean,wacc_std,tau_mean,tau_std
right,GradEM,60,0.7914272129535675,7.241776472763165e-05,0.8730688512325286,7.05299928100712e-05,0.578088775519472,0.0001436577947013
right,barp,60,0.7758233487606049,4.0042056553929895e-05,0.8608933329582215,4.6537512665023455e-05,0.5471362021592537,7.942594568160348e-05
right,bt,60,0.7758230030536651,4.009766598078755e-05,0.8608930468559265,4.674898494687197e-05,0.5471355290393045,7.955155163812226e-05
right,crowdbt,60,0.7904188042879104,0.0002212310468477,0.8723591989278794,0.0001639388621321,0.5760884641431082,0.0004388467592291
right,factorbt,60,0.784900575876236,0.0002805405734486,0.8246490955352783,0.0003236248742031,0.5651433361869839,0.0005565678811233
right,pgem,60,0.7915596795082093,0.0002089207906157,0.8730874490737915,0.0001845455431108,0.5783515878656996,0.0004144186988174
right,rc,60,0.7762016892433167,2.35051307763144e-05,0.8609137177467346,2.597532123250111e-05,0.5483822845086387,4.6682290677672685e-05
right,GradEM,80,0.7914757668972016,5.638221624484271e-05,0.8730962872505188,5.77709790542133e-05,0.5781850982980375,0.0001118254020767
right,barp,80,0.7705878496170044,2.5679072813425315e-05,0.8563360750675202,2.7682992743038088e-05,0.5367508457709305,5.091508454703753e-05
right,bt,80,0.770587968826294,2.5671379370733404e-05,0.8563361704349518,2.7726969226172477e-05,0.5367510599983365,5.0924244904474e-05
right,crowdbt,80,0.7904014354944229,0.0002259501776608,0.8723727321624756,0.0001647499602661,0.5760540101058546,0.0004482122911628
right,factorbt,80,0.7820444464683532,9.474297763515372e-05,0.8223136961460114,0.000117742696808,0.5594781457318609,0.0001879077641977
right,pgem,80,0.7914945155382156,0.0003906255169905,0.8730498379468918,0.0003664498658686,0.5782223241487525,0.0007748408240442
right,rc,80,0.7741744816303253,3.322654226897522e-05,0.8591876566410065,2.882999034062697e-05,0.5442840168419261,6.486139236295857e-05
